category_name_en,seller_id,seller_state,revenue_items_only,sold_items
perfumery,4c498c7345e89aebad651544829beca0,SP,2926.41,20
perfumery,fa74b2f3287d296e9fbd2cc80f2d1cf1,SP,2459.89,11
perfumery,81f89e42267213cb94da7ddc301651da,SP,2007.0,26
perfumery,65b081a070633e057c462abdd6fb9dd8,GO,1885.09,20
perfumery,d3674f271c91f824f82d24d92011f669,DF,1678.4,19
perfumery,a7c88262832dfc683781d6a421edefae,SP,1520.0,5
perfumery,7040e82f899a04d1b434b795a43b4617,SP,1467.1,19
perfumery,1c40343cc5d18c2d8248ac2f3366de34,SP,1353.37,11
perfumery,f4a04f7be452aa3bb31760bf00055dd0,SP,1312.1,18
perfumery,7a425d299613df3e613bcf9d2eaf5c49,RJ,1218.8,18
perfumery,11bfa66332777660bd0640ee84d47006,SP,1140.94,48
perfumery,cd68562d3f44870c08922d380acae552,SP,1115.0,9
perfumery,c54679b132454625907c773d273d4126,SP,1032.0,8
perfumery,e06f09ec0a4aca210779cf1cfc63cf19,SP,989.9,5
perfumery,2379bdc3888025689a9deb7b141507d5,SP,983.7,7
perfumery,4e06067cc08b3f41d837768d392c3ee3,MG,941.72,46
perfumery,a13580f0e8f782b7a543885a0ef99f08,RJ,938.94,6
perfumery,1464afc72f696af775557a821c2e253f,RJ,932.77,25
perfumery,de23c3b98a88888289c6f5cc1209054a,SP,909.93,7
perfumery,beadbee30901a7f61d031b6b686095ad,SP,874.98,8
perfumery,d3f39f05462b79a4562d35893a28f159,SP,851.3,18
perfumery,d12c926d74ceff0a90a21184466ce161,SP,850.0,20
perfumery,37be5a7c751166fbc5f8ccba4119e043,SP,797.98,4
perfumery,52956b80ae65fda598f06f6b9943e7a9,PR,792.0,3
perfumery,2305ab43e846518f58dd9d59f3f54e96,SP,788.89,3
perfumery,808d4348b916efa08e766ebad39f61eb,SP,731.1,21
perfumery,542917da124346b47ea1ac79a93ce454,PR,727.0,7
perfumery,d4ffeb15b67e81ff9af2b4252d99fb7e,SP,721.5,5
perfumery,57e632711dec9ec14ca7546769483e7e,SC,688.4,9
perfumery,89a51f50b8095ea78d5768f34c13a76f,DF,677.16,11
perfumery,d57e18d5f73c7ccb7f7339b61166898d,SP,654.3,17
perfumery,e333046ce6517bd8bb510291d44f0130,SP,653.0,7
perfumery,fe1b067411b8c5066e962aa146ccee03,SP,650.93,7
perfumery,b566ab0ef88016e00422755e305103c6,MG,648.0,1
perfumery,ea566164622c6b439516ab18062c42cd,SP,647.7,5
perfumery,c33a5c3c983090c8b78a28e65052a20d,SC,629.1,9
perfumery,8629c241b3622ac12cd4118afdc8d394,SP,620.55,7
perfumery,1d29dfba02015238dfbe2449a5eaa361,MG,612.8,12
perfumery,e9779976487b77c6d4ac45f75ec7afe9,SP,567.56,10
perfumery,094ced053e257ae8cae57205592d6712,SP,558.8,8
perfumery,95e03ca3d4146e4011985981aeb959b9,RJ,539.88,15
perfumery,6c17baf138731a4aaacc3210adf2037b,SP,538.8,5
perfumery,77fccaae319668a8ab6cd0fd16aec48c,RJ,501.0,5
perfumery,13c2ed7698b3ca92dad49e849219da59,PR,498.61,9
perfumery,5d76d80a2f5f39c891b996a1bf4c9853,SP,493.8,2
perfumery,0951a6e282947e09cd47969f4ed0b47f,SP,474.3,6
perfumery,325f3178fb58e2a9778334621eecdbf9,SP,468.3,19
perfumery,e546117ed9cafbc40239c0c78635c584,SP,456.0,2
perfumery,82bd0703a4aefd6b599e5bfdaed378fb,SP,452.4,8
perfumery,4d6d651bd7684af3fffabd5f08d12e5a,SP,415.0,1
perfumery,2709af9587499e95e803a6498a5a56e9,SP,410.76,10
perfumery,6560211a19b47992c3666cc44a7e94c0,SP,369.0,13
perfumery,0df3984f9dfb3d49ac6366acbd3bbb85,MG,361.4,6
perfumery,9dd59e43f0c9f0553244e8f9c2fb247e,PR,356.3,10
perfumery,f84fa566034f5e8e880a07ec624c56af,SP,350.36,8
perfumery,0570350b23eda5444f8d1d9544932058,SP,348.4,6
perfumery,0747d5bb69f0586cc869d8af4c50f93e,RJ,331.7,14
perfumery,a21c11ec5c3f03e7cc9f9203bff9e1c6,SP,330.0,3
perfumery,5f1dc28029d2c244352a68107ec2b542,SP,328.5,8
perfumery,2f4b0d3b9634b647d4edee577d7ebb7e,SP,326.0,10
perfumery,7210cd29727d674c00741e5e387b3ccd,SP,322.78,3
perfumery,516e7738bd8f735ac19a010ee5450d8d,RJ,317.3,10
perfumery,9b013e03b2ab786505a1d3b5c0756754,SP,313.0,3
perfumery,a435b009cd956ea60748b5cfbddf2e24,SP,311.19,2
perfumery,c3f5668699a1b04c0fa61ecea1e2bff6,PR,295.81,2
perfumery,a806a4bb063ea7ca6d374eafa50a6058,ES,294.4,6
perfumery,e0a366315b1b726b6c7832d664c0f530,SP,290.7,3
perfumery,aadfe0417e61315688b6bd7043361e25,GO,289.9,1
perfumery,4dc646b9b9e8e411ef48ba000ea3ac6f,SP,289.7,5
perfumery,e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,249.9,1
perfumery,8d46553a36e68f95350a200c12f8f2e2,SP,246.6,15
perfumery,88ae906ea2acf6971f26c3e8b7cb4357,SP,246.0,3
perfumery,6bd503a8230299c9316fb0f726933927,GO,232.0,3
perfumery,42b729f859728f5079499127a9c2ef37,SP,226.5,5
perfumery,dee656f0f566ed1aa85bd137c943f08f,SP,225.4,6
perfumery,7d13fca15225358621be4086e1eb0964,SP,220.0,2
perfumery,4ea2f12dbe91deeacd2c1e74f069a6e6,SP,210.2,6
perfumery,19484c79cef6c062cb177aa4ef2fcc3c,SP,201.9,1
perfumery,6d22a1fcebb6dd08c9cd90b92a93e8d0,SC,201.6,4
perfumery,b2ba3715d723d245138f291a6fe42594,SP,199.6,4
perfumery,2e1a7d075abe038c1b2743005fe42ff1,SP,199.5,5
perfumery,4d9fea3499bdc22aa4da4e339365f215,SP,192.54,2
perfumery,1c56ffe0e9dea2657fc6e95b53f40b13,SP,183.0,3
perfumery,382229d1e840115ffe3dbf5ff460e417,RJ,179.7,3
perfumery,709e16e2b25c7474d980076c6bfc4806,SP,165.4,6
perfumery,777a0c55737f34ffeb78010f7542ab41,SP,162.7,2
perfumery,25debeafbce801fdd479539350185eee,SP,159.96,4
perfumery,6e1862e15f33d9994bc25922a85e1efc,SP,158.99,6
perfumery,1336efc61c316ddf92c899eb817f7cae,SP,156.0,4
perfumery,6601ee6383e7f452be71929f8de48bbb,SP,153.6,2
perfumery,0daf5180aa44356f60f8effa533b55a2,GO,144.8,2
perfumery,aded58c8142dedc5494a81f948431fab,RJ,139.7,3
perfumery,96f7c797de9ca20efbe14545bed63eec,SP,138.6,3
perfumery,ea846a0e7ad98a741783e886d89dfa44,SP,137.0,3
perfumery,6edacfd9f9074789dad6d62ba7950b9c,SP,136.7,3
perfumery,0f80a40c312b2472dca482cf50f5186f,SP,129.9,1
perfumery,74c7dec0a384d8a05950e629bd23bde9,SP,129.88,3
perfumery,70a12e78e608ac31179aea7f8422044b,SP,128.0,2
perfumery,94144541854e298c2d976cb893b81343,RS,115.6,4
perfumery,7d456afc660226829370f3173d14520c,SP,110.0,5
perfumery,4cc43a222a0f94910728b62b97a8c5f8,SP,108.5,1
perfumery,3d5d0dc7073a299e31fa718ce1bc00b6,RJ,108.0,1
perfumery,f1ed6bd0a9b11b581f16c851c6a5a527,RS,104.37,2
perfumery,5659d77e8d90378e39b960ad5956f64e,SP,99.0,1
perfumery,2ff97219cb8622eaf3cd89b7d9c09824,SP,94.7,3
perfumery,52b53f7061969fe471d119b6195da864,SP,90.0,1
perfumery,1cbcd2ee0afb3fc09963b87eb65e7e4f,PR,90.0,3
perfumery,c42fd8e4d47dfb18ce5222f2dd7752f9,SP,89.99,1
perfumery,5741dc2bf5044c34d0698681c5081bed,SP,89.7,3
perfumery,83645b1645cdee8953ee54c29ceed564,PR,89.0,1
perfumery,65c255b299faf2d12050937cc219c46c,SP,88.2,2
perfumery,ec5c1d94df153d473b37f880977ae58e,SP,86.58,2
perfumery,612170e34b97004b3ba37eae81836b4c,RS,86.0,1
perfumery,5566627eab3fe93fd6ee08798226101a,PR,85.5,5
perfumery,ba8e85df286308fe68a2ce83a8f8b2d6,SC,80.9,1
perfumery,7f35f9daf223da737b78738fbae4d977,SP,72.0,2
perfumery,2fa13c8bd5705d279f7ed5cc9ec61c68,SP,70.5,3
perfumery,bf84056e679dbe9c69929847a40e338f,SP,70.44,1
perfumery,4a82168aaef173cbb6e46ae88728f919,PR,65.0,1
perfumery,3968920b9aa752ab98f7d5888c9252f2,SP,63.5,1
perfumery,e9e446d01bd10a97a8ffcfc4a3a20cb2,SP,60.05,4
perfumery,431050a06a317f2b38168dec3dcd2b46,SP,59.9,1
perfumery,f35becee938e982bd615edf8ef12bcfb,SP,59.7,3
perfumery,42b6488f5b8246d9141712abd4b1b693,PR,58.0,1
perfumery,138dbe45fc62f1e244378131a6801526,SP,55.2,8
perfumery,1b4c3a6f53068f0b6944d2d005c9fc89,SC,54.9,1
perfumery,fc38b5dceee1a730fad8853453437fbd,SP,54.9,3
perfumery,1d1bbb8ac1581824986f582583fff01d,SC,51.4,1
perfumery,4de6e4ba574aa9dfdc824bc44dc47fdd,PR,50.7,5
perfumery,2c2c9832d1bb38c5b0034a3b47d313ee,RS,49.9,1
perfumery,2a1348e9addc1af5aaa619b1a3679d6b,MG,48.9,1
perfumery,a3fa18b3f688ec0fca3eb8bfcbd2d5b3,SP,47.8,2
perfumery,e8a85b5f3df47be0984c55fd4064dbb4,DF,42.0,2
perfumery,a1ed30492b3b798bc121845bc4aa7366,SP,41.8,2
perfumery,c35672b10ad50968f567ea3f4b91e877,RJ,39.96,4
perfumery,2eeb6531ee027a48d401e72bebdd87d3,SP,38.7,3
perfumery,2a84855fd20af891be03bc5924d2b453,MG,35.0,1
perfumery,0307f7565ff85b299b6e5ef162b1b1a9,SP,33.8,2
perfumery,1da3aeb70d7989d1e6d9b0e887f97c23,SP,31.98,2
perfumery,c161d1327ebc3a156c09582ab2f59f6c,SP,30.99,2
perfumery,1d0646a72178a6fb37ee8082140e06ec,SC,30.5,1
perfumery,bbad7e518d7af88a0897397ffdca1979,SP,29.9,1
perfumery,9d7a1d34a5052409006425275ba1c2b4,SP,25.98,2
perfumery,3986c0b54f6b748b75e7bd4e092aa3e5,PR,24.99,1
perfumery,7722b1df1b0e383e000397b2c11e3e19,SP,20.9,1
perfumery,643214e62b870443ccbe55ab29a4dccf,SP,19.8,2
perfumery,bd65d163ded559eb90a10cd09fec178f,SP,19.8,2
perfumery,f3862c2188522d89860c38a3ea8b550d,SP,15.5,1
perfumery,ba6b4a237f92479743cf0ca06b67a9ac,RJ,14.99,1
perfumery,e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,11.9,1
perfumery,c6381b1321d7d97717a5bb4ed5b77882,SP,10.0,1
perfumery,b83cedfb587e7911540e3f576d6917ce,SP,9.99,1
pet_shop,f45122a9ab94eb4f3f8953578bc0c560,SP,18263.74,139
pet_shop,66922902710d126a0e7d26b0e3805106,MG,14362.3,156
pet_shop,5cf13accae3222c70a9cac40818ae839,MG,14273.3,155
pet_shop,70c27847eca8195c983ed7e798c56743,RJ,12077.52,98
pet_shop,6061155addc1e54b4cfb51c1c2a32ad8,SP,10673.4,29
pet_shop,dd7ddc04e1b6c2c614352b383efe2d36,SP,7952.43,122
pet_shop,fa1a9dec3a9940c072684a46728bf1fc,SC,6674.0,60
pet_shop,a5cba26a62b8b4d0145b68b841e62e7f,PR,5683.9,12
pet_shop,3f0e48d209018b466fcd3bb4ccfeb520,PR,5399.0,10
pet_shop,e9c6969d40e6a3d2d0f90013165c2b98,SP,5239.98,10
pet_shop,f25e239052084705e17a982bc600ab2a,SP,5094.0,3
pet_shop,e067ad2c1c0b48758eb1b5228bcf7a68,SP,5042.55,61
pet_shop,f789d2c4f2c2eb38fc4373e7a4b35264,MG,4809.25,48
pet_shop,729f06993dac8e860d4f02d7088ca48a,SP,4017.3,27
pet_shop,232a6014e7b10cba61c6c2b2ea6bb4b0,SP,3919.87,36
pet_shop,3361277dc30b7cccdb0c286b24219756,PR,3646.04,32
pet_shop,3c010235b7345c92f125d14ee232a76b,PR,3578.0,15
pet_shop,f8db351d8c4c4c22c6835c19a46f01b0,SP,3500.4,86
pet_shop,e24fc9fcd865784fb25705606fe3dfe7,SP,3486.0,16
pet_shop,f97e2b0650c2068227e1d366140eb62f,SP,3423.0,14
pet_shop,070d165398b553f3b4b851c216b8a358,SP,3393.16,39
pet_shop,710e3548e02bc1d2831dfc4f1b5b14d4,PR,3129.89,11
pet_shop,238fac594e170b59c6d228f5a4f4f1d9,SP,3126.0,30
pet_shop,1336efc61c316ddf92c899eb817f7cae,SP,3115.87,43
pet_shop,1987cd4be10fe09ee50454f9c354d1c6,MG,2877.7,16
pet_shop,f27e33c6d29b5138fa9967bcd445b6d5,SP,2657.7,23
pet_shop,4e922959ae960d389249c378d1c939f5,SP,2596.0,21
pet_shop,2c4c47cb51acd5ea5db5e0ae0e26542a,SP,2575.9,15
pet_shop,de0c78824586e9a5f5f04fd84e25df39,SP,2489.3,16
pet_shop,c013e57c075a06e5b5c48ee03c525719,SP,1971.55,45
pet_shop,f67efa3f0b6761102a7f8c6b7b571f5d,PR,1929.83,17
pet_shop,f5f1f2c5f923f36ad79ea1d07185ddc9,SP,1912.15,13
pet_shop,834f8533b2ecb6598dd004ff3de7203a,SP,1819.93,23
pet_shop,c3e1abd72a42fe690fcd89cf5720fe29,SP,1798.61,13
pet_shop,c5f7e746b7e6d07def6c0dae9903279b,PR,1429.0,11
pet_shop,af3ef48d0e13835e529c29ac573c63e5,SP,1303.75,20
pet_shop,c8c1bea22194a4eefa2dc9a9fa89f536,SC,1266.0,13
pet_shop,30a81d8cf85fb2ada1b1b094c9583a95,SP,1245.42,20
pet_shop,afa6714acee029b2dfdf357e5579cc03,SP,1196.0,2
pet_shop,718539d38d07dd351c76db862760e2e2,SP,1193.1,43
pet_shop,700f03c207639c22d933381ff60b35c2,SP,1189.86,4
pet_shop,d4910f1cdcfdabd48d6b316e395d4a23,SP,1146.88,12
pet_shop,6d66611d7c44cc30ce351abc49a68421,SP,1140.1,19
pet_shop,2e90cb1677d35cfe24eef47d441b7c87,SP,1138.95,17
pet_shop,6c6cc59a5c00cacc5054ca06d65cc282,RS,1107.0,1
pet_shop,b55638ad525e906c698fa2ce742c1742,SC,1094.8,12
pet_shop,76d5af76d0271110f9af36c92573f765,SP,1027.72,30
pet_shop,282f23a9769b2690c5dda22e316f9941,MG,1016.46,9
pet_shop,db46ca7bce82b11f7e247539271fc390,RJ,933.97,16
pet_shop,7a2d2949aea47fab95fd98d6c9f618b1,PR,912.99,9
pet_shop,f1b854361f4e15d5851b494df66f22b2,RJ,899.35,3
pet_shop,7dc9a3355bae96dd82008b313d3a456c,MG,899.0,1
pet_shop,340636a908b13bbe0f4fb63fbe1d0c03,SP,823.2,6
pet_shop,c8cc60ffd415254af5d9b9f34f32c369,SP,722.2,9
pet_shop,2ba91c7ad80ff88b23b7db823b43c233,SP,680.5,5
pet_shop,54a1852d1b8f10312c55e906355666ee,SP,641.9,10
pet_shop,655220df33262c7e0c4949a147366f94,SP,627.0,3
pet_shop,8e29d051f810eb22959ede205b462b9f,SP,599.8,2
pet_shop,3f9be91358837bff69df67edfa3e42e8,PR,569.7,7
pet_shop,a254c682cc01e119f83530446f1df9a9,SP,569.4,7
pet_shop,a72c2f59332659e361d647515c698798,RS,556.0,4
pet_shop,b2ba3715d723d245138f291a6fe42594,SP,419.8,2
pet_shop,35fb511489d9ee3ee27a76debce9df06,PR,414.5,7
pet_shop,61b18775be84fb700a6b2d0ba097bf66,SP,334.5,5
pet_shop,382229d1e840115ffe3dbf5ff460e417,RJ,328.9,11
pet_shop,d2f3e277560ed4c6361284429b00f037,SP,310.5,5
pet_shop,5ee7fd217d08dfe5d3e2f51f96a12c9a,SP,298.0,2
pet_shop,1b938a7ec6ac5061a66a3766e0e75f90,SP,289.9,1
pet_shop,ce20a2ec1514c25e16f2b5b39bc818f0,SP,287.0,7
pet_shop,26b482dccfa29bd2e40703ba45523702,SP,281.88,3
pet_shop,a420f60ff1aa9acc80d0e42959f2b313,SP,278.0,2
pet_shop,8160255418d5aaa7dbdc9f4c64ebda44,SP,275.3,3
pet_shop,b56906f7fd1696e043f1bcce164c487b,SP,275.2,4
pet_shop,c8660dcf9ba70575f45d80fe28c27713,SP,270.0,6
pet_shop,58c851d1a3c7cd3da329eb59453fed44,SP,268.99,2
pet_shop,0af977692321d895349eded183341d28,SP,257.75,2
pet_shop,1900267e848ceeba8fa32d80c1a5f5a8,SP,255.96,4
pet_shop,e88f7a2995ba184710d339c5c4bf2e30,SP,251.6,2
pet_shop,880eda903e719a5f179f7e9fceb3a69d,SP,249.0,1
pet_shop,2ff97219cb8622eaf3cd89b7d9c09824,SP,245.4,6
pet_shop,404e1ba01358af4cd63f679b2c4d1fa1,MG,239.2,8
pet_shop,d9bd94811c3338dceb4181f3dbc0c73e,SP,238.95,2
pet_shop,08ad4ac1388e4420ca531c3edfc46198,SP,221.62,7
pet_shop,1c5e4e49b9079480255b49d50aac1aa9,SP,216.79,1
pet_shop,661ad5fcc28cdfb8bcadb12bb2272475,SC,209.93,7
pet_shop,5b85809efd0d0e4dea1a9544e1280ed9,SP,209.9,1
pet_shop,a673821011d0cec28146ea42f5ab767f,SP,209.7,3
pet_shop,10cdd491d1dbea8fb4ead97b19c334ce,MG,208.9,3
pet_shop,3092c0b297aacfb4bb6e056ebe13b9b8,SP,206.6,4
pet_shop,e5a38146df062edaf55c38afa99e42dc,SP,202.88,2
pet_shop,2c43fb513632d29b3b58df74816f1b06,MG,194.0,2
pet_shop,59cd88080b93f3c18508673122d26169,SP,183.39,5
pet_shop,478bfe564db21eeb44386606aa30b650,MG,182.7,3
pet_shop,9c57bc60cfad5ee62d35d3f1ce4593a1,PR,180.0,1
pet_shop,b5abf4f36adc043117b4fca82c22984c,DF,179.9,1
pet_shop,0ea22c1cfbdc755f86b9b54b39c16043,MG,179.4,6
pet_shop,99cd94252748d2bdde08e17858233602,SP,159.8,2
pet_shop,3c88ed2e76a2247933a15daa7161eb1c,SP,155.0,1
pet_shop,49f8d2ea7b718d0ce587d34207caf2b4,SP,149.9,1
pet_shop,3d700782d7818f2c1e0d7a9e9d75fc00,SP,149.7,3
pet_shop,15ac3c501e2599e4917316fde5c5669a,SP,144.2,1
pet_shop,4992e76a42cb3aad7a7047e0d3d7e729,SP,140.5,5
pet_shop,d921b68bf747894be13a97ae52b0f386,MG,139.9,1
pet_shop,57a834594e1e9e9219603bfec184eadc,RS,139.0,1
pet_shop,f664f98bfda2eaf266a23ff144e7a872,SP,119.0,1
pet_shop,4c4d546adf3c3868fe19c9ec6e9ffda9,PR,111.7,3
pet_shop,b494891378bd8f4560abe576c52deacd,SP,99.9,1
pet_shop,247587846358bb1d2e4c6522020b36fe,SP,99.0,1
pet_shop,dfa0c4c6229ab200a4a1336b4d7128ff,SC,92.9,2
pet_shop,226b05fe067266c59c15dae208213d06,PR,83.9,1
pet_shop,52454f90d4c30c016768db02f88c1a74,SP,80.5,5
pet_shop,4677a5437afda5fa7140b927b07be1cc,PR,79.9,1
pet_shop,bbf4a892cac7b82422baa711dffb8997,PR,70.0,1
pet_shop,249f0e9905a6e06ad6c6bea7547ab9f6,RJ,69.95,1
pet_shop,f3055483058c84d75ca2a3314fb4deef,BA,67.5,1
pet_shop,85e7c62c1d6ea078c3897424f867a7c8,SC,60.0,2
pet_shop,289cdb325fb7e7f891c38608bf9e0962,SP,59.9,1
pet_shop,86bf77bdb52e615674772d5817c6212f,RS,59.8,2
pet_shop,d2e753bb80b7d4faa77483ed00edc8ca,BA,58.0,1
pet_shop,c4b911d06343b21dd906651f8101cb49,SP,57.99,1
pet_shop,48efc9d94a9834137efd9ea76b065a38,PR,50.4,6
pet_shop,7ade73f1b9b4e965f9009a4c3a7e2c15,SP,50.0,1
pet_shop,9140ef75cc8211c4035935e80e567204,PR,49.9,1
pet_shop,17998cf586426bf0f2c3726cb0a4b211,MG,49.9,1
pet_shop,1da3aeb70d7989d1e6d9b0e887f97c23,SP,47.98,2
pet_shop,cc5a78bbad32776dc4e3af205218368c,MG,44.24,1
pet_shop,3a3c180dd702a725bd0ba4117689239e,PR,41.9,1
pet_shop,edc518ba25576a0188a0e8f2c3af186f,SP,39.96,2
pet_shop,929f342384a6607afe143d789ade1316,PR,38.9,1
pet_shop,baeda7047354773262ba2405f97038ba,SP,35.0,1
pet_shop,f3da5b2ff499efb8d4a6d371d175d7dd,SP,34.26,1
pet_shop,c97aa4ee7420f937da13b7f9e2228b99,RS,29.9,1
pet_shop,6c9875b2f94ba781186f0c1aed8d1687,SP,25.0,4
pet_shop,609e1a9a6c2539919b8205cf7c4e6ff0,SC,12.9,1
pet_shop,4965a7002cca77301c82d3f91b82e1a9,SP,8.49,1
pet_shop,e9779976487b77c6d4ac45f75ec7afe9,SP,7.09,1
pet_shop,741f8c587cb4248ebc5b779a0e8e0e51,SP,5.99,1
security_and_services,48162d548f5b1b11b9d29d1e01f75a61,SP,183.29,1
security_and_services,4e922959ae960d389249c378d1c939f5,SP,100.0,1
signaling_and_security,55d3daac7c404d59e51c2aa2f4dc5a23,SP,3355.6,25
signaling_and_security,52d76513f0c4d97f3b99570e2c94ee31,RS,2919.4,6
signaling_and_security,014c0679dd340a0e338872e7ec85666a,MG,1396.0,4
signaling_and_security,8ea394aed8138685abe1eb9f25e1021d,SP,1340.0,2
signaling_and_security,cd68562d3f44870c08922d380acae552,SP,1335.0,11
signaling_and_security,56e361f411e38dcef17cdc2a3d99628b,SP,1050.0,6
signaling_and_security,02c988090b766852e088c69d7fb3b551,SP,972.46,13
signaling_and_security,4deebb3199eeafb282ae33229144f94b,SP,779.7,5
signaling_and_security,213b25e6f54661939f11710a6fddb871,SP,750.95,9
signaling_and_security,e81e1f9c3e762e620f3fb60a51499e16,SC,740.0,1
signaling_and_security,1c40343cc5d18c2d8248ac2f3366de34,SP,639.8,2
signaling_and_security,53e4c6e0f4312d4d2107a8c9cddf45cd,SP,604.99,3
signaling_and_security,6e1862e15f33d9994bc25922a85e1efc,SP,573.5,8
signaling_and_security,6481e96574816ead57975da2c0f6d80d,SP,557.8,22
signaling_and_security,1025f0e2d44d7041d6cf58b6550e0bfa,SP,525.0,5
signaling_and_security,612170e34b97004b3ba37eae81836b4c,RS,444.1,9
signaling_and_security,a4bd6e9adf39b63f43dc545d3ca1f53d,RJ,299.8,2
signaling_and_security,48b6c3f4c6a93171da04b75313f2130f,SP,290.26,2
signaling_and_security,1f50f920176fa81dab994f9023523100,SP,272.3,7
signaling_and_security,8c9348f33ae3dada25c99c99ade2af78,SP,230.0,1
signaling_and_security,d6ab728cf30867cf3f1a2e216ae2f9b7,SP,216.0,1
signaling_and_security,0725b8c0f3f906e58f70cbe76b7c748c,SP,194.76,4
signaling_and_security,b67d6c666e8dce1d078c882825e12704,SP,190.54,2
signaling_and_security,72146da5774cabf2632faedcae097a76,PR,185.95,5
signaling_and_security,70a12e78e608ac31179aea7f8422044b,SP,174.0,2
signaling_and_security,ffc470761de7d0232558ba5e786e57b7,SP,169.98,2
signaling_and_security,2646baaf662d4d92ac48f047e35db92d,SP,150.05,5
signaling_and_security,4e922959ae960d389249c378d1c939f5,SP,150.0,2
signaling_and_security,3f8247d0f772ffa58560e5c682521ad5,SC,139.9,1
signaling_and_security,8c16d1f32a54d92897cc437244442e1b,SC,124.98,2
signaling_and_security,2c9e548be18521d1c43cde1c582c6de8,SP,90.8,12
signaling_and_security,23c38debaffe4a25a30fdbd9b586a13f,SP,86.5,1
signaling_and_security,dcb7367a92f5ffb89f1e2152ed260285,SP,79.9,1
signaling_and_security,f8db351d8c4c4c22c6835c19a46f01b0,SP,77.8,2
signaling_and_security,3db66a856d18a9cba7c9241fc5221c50,MG,74.9,1
signaling_and_security,db1f0f7c7e5e87f40b62226f020bb297,PR,59.01,3
signaling_and_security,8f119a0aee85c0c8fc534629734e94fd,SP,43.5,1
signaling_and_security,99a54764c341d5dc80b4a8fac4eba3fb,SP,32.0,1
signaling_and_security,404e1ba01358af4cd63f679b2c4d1fa1,MG,29.9,1
signaling_and_security,85cc55e048b6bcc90c75afe7f0e72f72,RJ,29.49,1
signaling_and_security,430315b7bb4b6e4b3c978f9dfa9b0558,SP,29.0,1
signaling_and_security,e1b12447a7563944843191754aeb5562,SP,28.99,1
signaling_and_security,efff9341f3f8f5237b44ff67ed36a7bf,ES,25.0,1
signaling_and_security,2199e7fe213c16213bf5d6a7eadc9a5d,SP,22.62,1
signaling_and_security,b64d51f0435e884e8de603b1655155ae,SP,17.1,1
signaling_and_security,4e85b538b0dad58852641540686d0e14,SP,9.9,1
small_appliances,59417c56835dd8e2e72f91f809cd4092,SP,36459.0,18
small_appliances,ba90964cff9b9e0e6f32b23b82465f7b,SP,15175.9,15
small_appliances,b32be1695eb7ec5f10f72d9610a12527,RS,15078.0,13
small_appliances,b839e41795b7f3ad94cc2014a52f6796,SP,12788.0,15
small_appliances,f9244d45189d3a3605499abddeade7d5,SP,9531.49,15
small_appliances,ad97a199236354e53fcd91a5a913e9a2,SC,7687.4,9
small_appliances,4e7c18b98d84e05cbae3ff0ff03846c2,SP,7625.9,73
small_appliances,05ff92fedb5be47920fea08e501238b9,RS,7525.34,18
small_appliances,ff4ea69c2a729e83e63c7579e4ef8170,SP,7017.0,9
small_appliances,cc3d14116804f7209f3884f6367f1152,PR,5378.0,27
small_appliances,23d7c96d4a1160db1c726b248601b25a,SP,4215.6,14
small_appliances,054694fa03fe82cec4b7551487331d74,SP,3688.0,8
small_appliances,31da954dc0855f2495c6310f70a2f931,SP,3588.0,12
small_appliances,397c4d0c005b6f41f90098ac724e28cb,SP,3289.0,2
small_appliances,9674754b5a0cb32b638cec001178f799,SP,3112.12,68
small_appliances,bb7a14e229b1c95156719c3d9552eeee,RJ,2762.5,7
small_appliances,052577151711aec5c744fe12e66db3e1,SC,2748.0,4
small_appliances,0015a82c2db000af6aaaf3ae2ecb0532,SP,2685.0,3
small_appliances,820cc752a266cdc6c1a1e61dd4583330,PR,2577.9,12
small_appliances,2d2c62bef4c8ba0dd74e0e228e808539,SP,1704.0,7
small_appliances,59fb871bf6f4522a87ba567b42dafecf,SP,1665.91,9
small_appliances,41ab63a91b8b264e8c8780368bf1dd5b,MG,1594.79,6
small_appliances,b2a6d334e2833acea353624840e25a0e,SP,1477.78,18
small_appliances,b43d8b707f887a30f4675391098354a0,SP,1274.0,3
small_appliances,a20d8058c866dbaeca014d2cd20ac62e,SP,1194.0,2
small_appliances,0307f7565ff85b299b6e5ef162b1b1a9,SP,1029.0,1
small_appliances,9da1ca0bef29ee170e541927a5aeabdc,SP,989.7,3
small_appliances,e883aa812c37a7413226856f4579fe91,SP,978.6,14
small_appliances,430315b7bb4b6e4b3c978f9dfa9b0558,SP,937.0,3
small_appliances,32e5635e63cb374eb63afdd242fb6134,RJ,910.0,1
small_appliances,e1c76f339ebd5460999f25a2aa8c92c5,SP,899.9,1
small_appliances,4830e40640734fc1c52cd21127c341d4,SP,897.0,13
small_appliances,95e03ca3d4146e4011985981aeb959b9,RJ,831.92,8
small_appliances,2d42ebcda99fd55f6f4bc2f1ca035d50,GO,801.0,9
small_appliances,5bf397d04035b5f45cc41e82ec106803,SP,765.0,3
small_appliances,01cf7e3d21494c41fb86034f2e714fa1,PR,748.9,2
small_appliances,f45122a9ab94eb4f3f8953578bc0c560,SP,737.97,3
small_appliances,33cbbec1e7e1044aaf11d152172c776f,RS,730.67,16
small_appliances,ceaec5548eefc6e23e6607c5435102e7,SP,719.8,2
